consecutive,date,Area,Route,Marsh_River_Canal,UTM_Easting,UTM_Northing,Water Depth,SV length,Weight,Sex,lnWeight,lnSVL,SizeClass,month,Season,year,WY,stud_resid,Groups
3048,10/5/2010,WCA3B,WCA3B_Marsh,Marsh,550807,2860604,65.9,84.4,12.4,Female,2.517696473,4.435567402,Subadult,10,Fall,2010,2011,-0.070887253,Central
3049,10/5/2010,WCA3B,WCA3B_Marsh,Marsh,551344,2859071,71,111.1,28,Male,3.33220451,4.710430697,Adult,10,Fall,2010,2011,-0.378560716,Central
3050,10/6/2010,ENP,ENP-FC,Marsh,533437,2842567,46.2,94.3,15,Female,2.708050201,4.54648119,Adult,10,Fall,2010,2011,-1.268354358,Central
3051,10/6/2010,ENP,ENP-SS,Marsh,523264,2828219,37.1,113.5,29.5,Female,3.384390263,4.731802837,Adult,10,Fall,2010,2011,-0.48897853,South
3052,10/6/2010,ENP,ENP-SS,Marsh,524826,2837094,61.6,123,43,Male,3.761200116,4.812184355,Adult,10,Fall,2010,2011,0.496526083,South
3053,10/6/2010,ENP,ENP-SS,Marsh,523667,2828068,48.8,104.3,20,Female,2.995732274,4.647271362,Adult,10,Fall,2010,2011,-1.466583569,South
3054,10/6/2010,WCA3AS,WCA3A-N41_Marsh,Marsh,526758,2852486,62.3,75.7,8.4,Female,2.128231706,4.32677816,Subadult,10,Fall,2010,2011,-0.469690878,Central
3055,10/6/2010,WCA3AS,WCA3A-N41_Marsh,Marsh,526241,2850417,72.7,79,12,Female,2.48490665,4.369447852,Subadult,10,Fall,2010,2011,1.269242904,Central
3056,10/6/2010,WCA3AS,WCA3A-N41_Marsh,Marsh,525722,2850930,82.2,92.4,15.2,Female,2.721295428,4.526126979,Adult,10,Fall,2010,2011,-0.674676634,Central
3057,10/6/2010,WCA3AS,WCA3A-N41_Marsh,Marsh,526164,2856666,58.2,108.5,27,Female,3.295836866,4.686750173,Adult,10,Fall,2010,2011,-0.089778655,Central
3058,10/6/2010,WCA3AS,WCA3A-N41_Marsh,Marsh,525530,2860541,52.1,63.5,5,Male,1.609437912,4.151039906,Subadult,10,Fall,2010,2011,-0.257709787,Central
3059,10/6/2010,WCA3AS,WCA3A-N41_Marsh,Marsh,524609,2859277,60.1,81.6,12,Female,2.48490665,4.401829262,Subadult,10,Fall,2010,2011,0.48818365,Central
3060,10/6/2010,WCA3AS,WCA3A-N41_Marsh,Marsh,523969,2853989,74.8,75.1,8.8,Female,2.174751721,4.318820559,Subadult,10,Fall,2010,2011,0.08319449,Central
3061,10/6/2010,WCA3AS,WCA3A-N41_Marsh,Marsh,522838,2856327,70.3,89.8,14.4,Male,2.667228207,4.497584975,Adult,10,Fall,2010,2011,-0.40599532,Central
3062,10/6/2010,WCA3AS,WCA3A-N41_Marsh,Marsh,523482,2855009,66.7,78.1,9.5,Female,2.251291799,4.357990057,Subadult,10,Fall,2010,2011,-0.267402236,Central
3063,10/6/2010,WCA3AS,WCA3A-N41_Marsh,Marsh,524405,2854280,78.6,83.6,11,Female,2.397895273,4.42604352,Subadult,10,Fall,2010,2011,-0.770805858,Central
3064,10/6/2010,WCA3AS,WCA3A-N41_Marsh,Marsh,524296,2853976,80.4,94,15.6,Female,2.747270914,4.543294782,Adult,10,Fall,2010,2011,-0.887095517,Central
3065,10/6/2010,WCA3AS,WCA3A-N41_Marsh,Marsh,524085,2853160,77.8,97.2,18.2,Male,2.901421594,4.576770711,Adult,10,Fall,2010,2011,-0.498186502,Central
3066,10/6/2010,WCA3AS,WCA3A-N41_Marsh,Marsh,524180,2852925,85.5,126,47,Male,3.850147602,4.836281907,Adult,10,Fall,2010,2011,0.605667375,Central
3067,10/6/2010,WCA3AS,WCA3A-N41_Marsh,Marsh,524965,2852778,76.1,90.6,15.2,Female,2.721295428,4.506454213,Adult,10,Fall,2010,2011,-0.200357858,Central
3068,10/6/2010,WCA3AS,WCA3A-N41_Marsh,Marsh,525466,2852966,78.8,87.1,13.2,Female,2.58021683,4.467056884,Subadult,10,Fall,2010,2011,-0.345038903,Central
3069,10/6/2010,WCA3B,WCA3B_Marsh,Marsh,549562,2853458,59.6,103.5,23.5,Female,3.157000421,4.639571613,Adult,10,Fall,2010,2011,-0.029453648,Central
3070,10/7/2010,WCA3AN,WCA3A-TW_Marsh,Marsh,535435,2899305,41.5,111,26.5,Male,3.277144733,4.709530201,Adult,10,Fall,2010,2011,-0.784066466,Central
3071,10/7/2010,WCA3AN,WCA3A-TW_Marsh,Marsh,537500,2897587,38.8,107.5,26,Female,3.258096538,4.677490848,Adult,10,Fall,2010,2011,-0.159336946,Central
3072,10/7/2010,WCA3AN,WCA3A-TW_Marsh,Marsh,542557,2893406,58.8,104.2,22.5,Female,3.113515309,4.646312129,Adult,10,Fall,2010,2011,-0.529327912,Central
3073,10/7/2010,WCA3AN,WCA3A-TW_Marsh,Marsh,541708,2895249,61.4,107.3,25,Male,3.218875825,4.67562865,Adult,10,Fall,2010,2011,-0.418723834,Central
3074,10/7/2010,WCA3AN,WCA3A-TW_Marsh,Marsh,543220,2894048,60.1,110.6,27.5,Female,3.314186005,4.705920089,Adult,10,Fall,2010,2011,-0.409604137,Central
3075,10/7/2010,WCA3AN,WCA3A-TW_Marsh,Marsh,538213,2895760,45.7,111.9,30,Female,3.401197382,4.717605615,Adult,10,Fall,2010,2011,-0.01627868,Central
3076,10/7/2010,WCA3AN,WCA3A-TW_Marsh,Marsh,539725,2895630,51.8,94.9,18,Male,2.890371758,4.552823706,Adult,10,Fall,2010,2011,-0.00657354,Central
3077,10/7/2010,WCA3AN,WCA3A-TW_Marsh,Marsh,546972,2893898,74.9,118.5,34.5,Female,3.540959324,4.774912961,Adult,10,Fall,2010,2011,-0.313644624,Central
3078,10/7/2010,WCA3AN,WCA3A-TW_Marsh,Marsh,551944,2893875,91.1,124.7,45,Male,3.80666249,4.825910853,Adult,10,Fall,2010,2011,0.518309692,Central
3079,10/7/2010,WCA3AN,WCA3A-TW_Marsh,Marsh,551017,2894001,28.1,67.1,5,Male,1.609437912,4.206184044,Subadult,10,Fall,2010,2011,-1.588278472,Central
3080,10/7/2010,WCA3AN,WCA3A-TW_Marsh,Marsh,549373,2894126,91.6,66,5.4,Female,1.686398954,4.189654742,Subadult,10,Fall,2010,2011,-0.59177435,Central
3081,10/7/2010,WCA3AN,WCA3A-TW_Marsh,Marsh,548351,2893435,74.9,64.9,4.55,Female,1.515127233,4.172847624,Subadult,10,Fall,2010,2011,-1.516276316,Central
3082,10/7/2010,WCA3AN,WCA3A-TW_Marsh,Marsh,546740,2894427,71.8,111.8,31.5,Female,3.449987546,4.716711561,Adult,10,Fall,2010,2011,0.38380689,Central
3083,10/7/2010,WCA3AN,WCA3A-TW_Marsh,Marsh,543751,2894823,58.2,97.9,18,Female,2.890371758,4.58394655,Adult,10,Fall,2010,2011,-0.756944894,Central
3084,10/11/2010,LOX,Lox_Marsh,Marsh,573600,2927982,63,101.1,24,Female,3.17805383,4.616110126,Adult,10,Fall,2010,2011,0.699533715,Northeast
3085,10/11/2010,LOX,Lox_Marsh,Marsh,573989,2927950,68,93.5,17,Male,2.833213344,4.537961436,Adult,10,Fall,2010,2011,-0.091696494,Northeast
3086,10/11/2010,LOX,Lox_Marsh,Marsh,573454,2928066,56,80.2,10,Male,2.302585093,4.384523515,Subadult,10,Fall,2010,2011,-0.509192121,Northeast
3087,10/11/2010,LOX,Lox_Marsh,Marsh,574675,2927866,57,80.1,11.5,Female,2.442347035,4.383275854,Subadult,10,Fall,2010,2011,0.605346728,Northeast
3088,10/11/2010,LOX,Lox_Marsh,Marsh,574911,2927586,52,109.4,27.5,Female,3.314186005,4.69501089,Adult,10,Fall,2010,2011,-0.14658305,Northeast
3089,10/11/2010,LOX,Lox_Marsh,Marsh,574125,2927987,70,68.4,6.3,Female,1.840549633,4.225372825,Subadult,10,Fall,2010,2011,-0.256768105,Northeast
3090,10/11/2010,LOX,Lox_Marsh,Marsh,573826,2927855,65,78,10,Male,2.302585093,4.356708827,Subadult,10,Fall,2010,2011,0.161494244,Northeast
3091,10/14/2010,WCA3AN,WCA3A-TW_Marsh,Marsh,548237,2894154,70.3,123.4,42,Male,3.737669618,4.815431111,Adult,10,Fall,2010,2011,0.235654194,Central
3092,10/14/2010,WCA3AN,WCA3A-TW_Marsh,Marsh,549253,2894590,72.6,88.4,13.6,Male,2.610069793,4.48187197,Subadult,10,Fall,2010,2011,-0.470619562,Central
3093,10/15/2010,LOX,Lox_Marsh,Marsh,573241,2931833,48,61.2,5,Male,1.609437912,4.11414719,Subadult,10,Fall,2010,2011,0.632401156,Northeast
3094,10/15/2010,LOX,Lox_Marsh,Marsh,575446,2930176,45.5,108.8,25.5,Female,3.238678452,4.689511334,Adult,10,Fall,2010,2011,-0.599811935,Northeast
3095,10/15/2010,LOX,Lox_Marsh,Marsh,575449,2930623,68,95.3,17.5,Female,2.862200881,4.557029811,Adult,10,Fall,2010,2011,-0.326525696,Northeast
3096,10/15/2010,LOX,Lox_Marsh,Marsh,575464,2930940,52.5,63.5,5.8,Male,1.757857918,4.151039906,Subadult,10,Fall,2010,2011,0.89455913,Northeast
3097,10/15/2010,LOX,Lox_Marsh,Marsh,575411,2931262,52.5,96.2,17.5,Male,2.862200881,4.566429358,Adult,10,Fall,2010,2011,-0.553148955,Northeast
3098,10/15/2010,LOX,Lox_Marsh,Marsh,575051,2931365,55,101,21,Male,3.044522438,4.615120517,Adult,10,Fall,2010,2011,-0.31256922,Northeast
3099,10/15/2010,LOX,Lox_Marsh,Marsh,574606,2931510,50,70,7.3,Male,1.987874348,4.248495242,Subadult,10,Fall,2010,2011,0.32896677,Northeast
3100,10/15/2010,LOX,Lox_Marsh,Marsh,574362,2931474,57,77.5,8.5,Male,2.140066163,4.350277936,Subadult,10,Fall,2010,2011,-0.944589621,Northeast
3101,10/19/2010,BICY,BICY_Marsh,Marsh,503953,2841294,71.8,107.5,28,Female,3.33220451,4.677490848,Adult,10,Fall,2010,2011,0.41560121,West
3102,10/19/2010,BICY,BICY_Marsh,Marsh,501714,2836921,28.5,92.3,18,Female,2.890371758,4.525044142,Adult,10,Fall,2010,2011,0.663190199,West
3103,10/19/2010,BICY,BICY_Marsh,Marsh,498193,2833882,52,111.7,28,Male,3.33220451,4.715816706,Adult,10,Fall,2010,2011,-0.508425275,West
3104,10/19/2010,BICY,BICY_Marsh,Marsh,499380,2833542,46.7,114.2,31,Male,3.433987204,4.737951297,Adult,10,Fall,2010,2011,-0.252417107,West
3105,10/19/2010,BICY,BICY_Marsh,Marsh,498548,2833689,54.8,92.7,16.8,Female,2.821378886,4.529368473,Adult,10,Fall,2010,2011,0.023656351,West
3106,10/19/2010,BICY,BICY_Marsh,Marsh,498301,2833712,48.5,90.9,15.4,Male,2.734367509,4.509760001,Adult,10,Fall,2010,2011,-0.178642435,West
3107,10/19/2010,BICY,BICY_Marsh,Marsh,503504,2840552,94.5,102.5,22,Female,3.091042453,4.629862799,Adult,10,Fall,2010,2011,-0.307085982,West
3108,10/19/2010,BICY,BICY_Marsh,Marsh,502088,2837269,37.6,111.2,29,Female,3.36729583,4.711330382,Adult,10,Fall,2010,2011,-0.128001156,West
3109,10/19/2010,BICY,BICY_Marsh,Marsh,498014,2833737,82.5,152,94.5,Male,4.548599834,5.023880521,Adult,10,Fall,2010,2011,1.502667011,West
3110,10/19/2010,BICY,BICY_Marsh,Marsh,497334,2833209,57.2,103.1,23,Female,3.135494216,4.635699391,Adult,10,Fall,2010,2011,-0.102942999,West
3111,10/19/2010,BICY,BICY_Marsh,Marsh,496686,2832854,36,114.2,30,Male,3.401197382,4.737951297,Adult,10,Fall,2010,2011,-0.506825968,West
3112,10/19/2010,BICY,BICY_Marsh,Marsh,495727,2833550,43.4,75.6,8.2,Male,2.104134154,4.325456283,Subadult,10,Fall,2010,2011,-0.624824045,West
3113,10/19/2010,BICY,BICY_Marsh,Marsh,495455,2835751,38.8,144.4,47.5,Male,3.860729711,4.972587226,Adult,10,Fall,2010,2011,-2.601924622,West
3114,10/19/2010,BICY,BICY_Marsh,Marsh,498142,2834007,60,98.5,21,Female,3.044522438,4.590056548,Adult,10,Fall,2010,2011,0.291685384,West
3115,10/19/2010,BICY,BICY_Marsh,Marsh,499131,2836345,44.2,151,71,Male,4.262679877,5.017279837,Adult,10,Fall,2010,2011,-0.558012686,West
3116,10/19/2010,BICY,BICY_Marsh,Marsh,504859,2842940,27.6,91.5,14.6,Female,2.681021529,4.516338972,Adult,10,Fall,2010,2011,-0.751162705,West
3117,10/20/2010,BICY,BICY_Marsh,Marsh,506482,2844187,224.7,158.8,119,Male,4.779123493,5.067645549,Adult,10,Fall,2010,2011,2.23766429,West
3118,10/20/2010,ENP,ENP-SS,Marsh,525239,2830260,55.3,93.2,14.6,Female,2.681021529,4.534747722,Adult,10,Fall,2010,2011,-1.195127136,South
3119,10/20/2010,ENP,ENP-SS,Marsh,521494,2825153,64.6,100.8,17.4,Female,2.856470206,4.613138356,Adult,10,Fall,2010,2011,-1.724307865,South
3120,10/20/2010,ENP,ENP-SS,Marsh,516590,2818582,115.9,105.9,27.5,Female,3.314186005,4.662495253,Adult,10,Fall,2010,2011,0.637357786,South
3121,10/20/2010,ENP,ENP-SS,Marsh,522221,2826962,58.7,96.1,18.8,Female,2.93385687,4.565389316,Adult,10,Fall,2010,2011,0.027841813,South
3122,10/20/2010,ENP,ENP-SS,Marsh,521848,2826309,57.2,125.4,37,Male,3.610917913,4.831508628,Adult,10,Fall,2010,2011,-1.135696638,South
3123,10/20/2010,ENP,ENP-SS,Marsh,519605,2822820,66.3,108,25,Female,3.218875825,4.682131227,Adult,10,Fall,2010,2011,-0.575509525,South
3124,10/20/2010,ENP,ENP-SS,Marsh,525220,2835237,62,98.6,19,Female,2.944438979,4.591071262,Adult,10,Fall,2010,2011,-0.509226573,South
3125,10/20/2010,ENP,ENP-SS,Marsh,523420,2828627,56.4,104.1,23.5,Female,3.157000421,4.645351976,Adult,10,Fall,2010,2011,-0.168809557,South
3126,10/20/2010,ENP,ENP-SS,Marsh,520742,2825189,66.4,106.5,25,Female,3.218875825,4.668144985,Adult,10,Fall,2010,2011,-0.238293873,South
3127,10/20/2010,ENP,ENP-SS,Marsh,520530,2824861,52,103.4,24,Female,3.17805383,4.638604962,Adult,10,Fall,2010,2011,0.15718062,South
3128,10/21/2010,ENP,ENP-SS,Marsh,524890,2836791,65.5,124.5,40.5,Male,3.701301974,4.824305716,Adult,10,Fall,2010,2011,-0.260516466,South
3129,10/21/2010,ENP,ENP-SS,Marsh,525949,2830650,54.5,100.1,19,Female,2.944438979,4.606169686,Adult,10,Fall,2010,2011,-0.873290685,South
3130,10/21/2010,ENP,ENP-SS,Marsh,526426,2834076,72.9,89.6,15,Female,2.708050201,4.49535532,Adult,10,Fall,2010,2011,-0.035532342,South
3153,2/20/2011,WCA3AS,WCA3A-HD_Marsh,Marsh,545855,2878314,38,111,32,Female,3.465735903,4.709530201,Adult,2,Spring,2011,2011,0.679152512,Central
3154,2/21/2011,WCA3AS,WCA3A-HD_Marsh,Marsh,549264,2880588,55.5,88,13.2,Female,2.58021683,4.477336814,Subadult,2,Spring,2011,2011,-0.592899617,Central
3155,2/21/2011,WCA3AS,WCA3A-HD_Marsh,Marsh,550002,2880538,36.9,113.5,33,Female,3.496507561,4.731802837,Adult,2,Spring,2011,2011,0.380881657,Central
3173,3/30/2011,LOX,Lox_Marsh,Marsh,572745,2932222,30.3,154.1,82,Male,4.406719247,5.037601742,Adult,3,Spring,2011,2011,0.069889702,Northeast
3174,3/30/2011,LOX,Lox_Marsh,Marsh,572886,2932291,22.5,105,24,Female,3.17805383,4.65396035,Adult,3,Spring,2011,2011,-0.213015129,Northeast
3175,3/30/2011,LOX,Lox_Marsh,Marsh,573370,2932383,22.9,80.1,12.2,Female,2.501435952,4.383275854,Subadult,3,Spring,2011,2011,1.06394215,Northeast
3176,3/30/2011,LOX,Lox_Marsh,Marsh,573675,2932426,31.8,94.4,17.8,Male,2.879198457,4.547541073,Adult,3,Spring,2011,2011,0.034101135,Northeast
3177,3/30/2011,LOX,Lox_Marsh,Marsh,573384,2931663,20,109.1,30.5,Male,3.417726684,4.692264893,Adult,3,Spring,2011,2011,0.722942788,Northeast
3178,3/30/2011,LOX,Lox_Marsh,Marsh,573384,2931663,20,108.5,27,Female,3.295836866,4.686750173,Adult,3,Spring,2011,2011,-0.089778655,Northeast
3179,3/30/2011,LOX,Lox_Marsh,Marsh,573390,2931269,108.7,87,13,Male,2.564949357,4.465908119,Subadult,3,Spring,2011,2011,-0.43579727,Northeast
3180,3/30/2011,LOX,Lox_Marsh,Marsh,573390,2931269,108.7,68.9,6.4,Female,1.85629799,4.232656178,Subadult,3,Spring,2011,2011,-0.3102044,Northeast
3181,3/30/2011,LOX,Lox_Marsh,Marsh,573588,2928829,18.1,121.3,31,Male,3.433987204,4.798266816,Adult,3,Spring,2011,2011,-1.707362089,Northeast
3182,3/30/2011,LOX,Lox_Marsh,Marsh,573151,2928787,20.1,89.7,17,Female,2.833213344,4.496470769,Adult,3,Spring,2011,2011,0.908695776,Northeast
3183,3/30/2011,LOX,Lox_Marsh,Marsh,573406,2928720,26.4,100.9,21.5,Female,3.068052935,4.614129927,Adult,3,Spring,2011,2011,-0.106138653,Northeast
3184,3/30/2011,LOX,Lox_Marsh,Marsh,573743,2929022,22.2,112.6,25.5,Female,3.238678452,4.723841716,Adult,3,Spring,2011,2011,-1.427858819,Northeast
3185,3/30/2011,LOX,Lox_Marsh,Marsh,573721,2929135,16.6,85.2,12.6,Female,2.533696814,4.445001434,Subadult,3,Spring,2011,2011,-0.17420491,Northeast
3186,3/30/2011,LOX,Lox_Marsh,Marsh,573645,2929384,45.1,92.6,16.4,Female,2.797281335,4.528289142,Adult,3,Spring,2011,2011,-0.13727008,Northeast
3187,3/30/2011,LOX,Lox_Marsh,Marsh,573652,2929490,35.6,108.9,25.5,Female,3.238678452,4.69043003,Adult,3,Spring,2011,2011,-0.621964184,Northeast
3188,3/30/2011,LOX,Lox_Marsh,Marsh,573671,2929634,38.2,90.2,14.6,Female,2.681021529,4.502029427,Adult,3,Spring,2011,2011,-0.406135859,Northeast
3233,9/28/2011,LOX,Lox_Marsh,Marsh,574439,2928524,35.5,89,19,Male,2.944438979,4.48863637,Adult,9,Fall,2011,2012,1.961348081,Northeast
3234,9/28/2011,LOX,Lox_Marsh,Marsh,574272,2928050,43,64.1,7.1,Female,1.960094784,4.160444364,Subadult,9,Fall,2011,2012,2.238913739,Northeast
3235,9/28/2011,LOX,Lox_Marsh,Marsh,574223,2927882,42,85.2,14.5,Male,2.674148649,4.445001434,Adult,9,Fall,2011,2012,0.915576108,Northeast
3236,9/28/2011,LOX,Lox_Marsh,Marsh,574233,2927629,41,91.2,20.5,Male,3.020424886,4.513054897,Adult,9,Fall,2011,2012,1.96211667,Northeast
3238,9/28/2011,LOX,Lox_Marsh,Marsh,574051,2927722,38,96.1,19.5,Male,2.970414466,4.565389316,Adult,9,Fall,2011,2012,0.311453638,Northeast
3239,9/28/2011,LOX,Lox_Marsh,Marsh,573785,2927776,31,75.4,11.5,Female,2.442347035,4.322807275,Subadult,9,Fall,2011,2012,2.064650639,Northeast
3240,9/28/2011,LOX,Lox_Marsh,Marsh,573568,2927926,40,64.6,6,Male,1.791759469,4.168214411,Subadult,9,Fall,2011,2012,0.743338913,Northeast
3241,9/29/2011,LOX,Lox_Marsh,Marsh,572990,2933630,18,87,16,Male,2.772588722,4.465908119,Adult,9,Fall,2011,2012,1.175339337,Northeast
3242,9/29/2011,LOX,Lox_Marsh,Marsh,572535,2933689,22.5,71.5,9.9,Female,2.292534757,4.26969745,Subadult,9,Fall,2011,2012,2.183282364,Northeast
3243,9/29/2011,LOX,Lox_Marsh,Marsh,572369,2933278,27,64,7,Female,1.945910149,4.158883083,Subadult,9,Fall,2011,2012,2.166341174,Northeast
3244,9/29/2011,LOX,Lox_Marsh,Marsh,573018,2933195,33,120.1,37.5,Male,3.624340933,4.788324729,Adult,9,Fall,2011,2012,0.00991925,Northeast
3245,9/29/2011,LOX,Lox_Marsh,Marsh,572276,2933109,24.5,89.2,16,Female,2.772588722,4.49088104,Adult,9,Fall,2011,2012,0.573058863,Northeast
3246,9/29/2011,LOX,Lox_Marsh,Marsh,572302,2932565,25,96,20.5,Female,3.020424886,4.564348191,Adult,9,Fall,2011,2012,0.724570992,Northeast
3248,9/29/2011,LOX,Lox_Marsh,Marsh,571767,2932014,23,76.8,12.5,Male,2.525728644,4.34120464,Subadult,9,Fall,2011,2012,2.268325006,Northeast
3254,10/5/2011,BICY,BICY_Marsh,Marsh,501664,2836736,26.2,138.1,65,Male,4.17438727,4.92797806,Adult,10,Fall,2011,2012,0.91071461,West
3255,10/5/2011,BICY,BICY_Marsh,Marsh,502622,2838152,42.2,107.7,21.5,Male,3.068052935,4.679349584,Adult,10,Fall,2011,2012,-1.679108403,West
3256,10/5/2011,BICY,BICY_Marsh,Marsh,506739,2844190,80.2,110.5,25.5,Male,3.238678452,4.705015521,Adult,10,Fall,2011,2012,-0.973700989,West
3257,10/5/2011,BICY,BICY_Marsh,Marsh,506742,2844200,29.1,125.4,43,Male,3.761200116,4.831508628,Adult,10,Fall,2011,2012,0.030565842,West
3258,10/5/2011,BICY,BICY_Marsh,Marsh,497490,2833294,54.6,108.6,28,Female,3.33220451,4.687671407,Adult,10,Fall,2011,2012,0.170153356,West
3259,10/5/2011,BICY,BICY_Marsh,Marsh,506737,2844199,93.1,107.8,26,Male,3.258096538,4.680277658,Adult,10,Fall,2011,2012,-0.226524717,West
3260,10/5/2011,BICY,BICY_Marsh,Marsh,506701,2844199,93.1,109.2,25,Male,3.218875825,4.693181063,Adult,10,Fall,2011,2012,-0.841965101,West
3261,10/5/2011,BICY,BICY_Marsh,Marsh,506700,2844184,114.5,92.8,17,Female,2.833213344,4.53044664,Adult,10,Fall,2011,2012,0.089474247,West
3262,10/5/2011,BICY,BICY_Marsh,Marsh,498462,2833670,64.7,92.3,17.5,Female,2.862200881,4.525044142,Adult,10,Fall,2011,2012,0.44461606,West
3263,10/5/2011,BICY,BICY_Marsh,Marsh,506799,2844154,101,121.9,39,Male,3.663561646,4.803201036,Adult,10,Fall,2011,2012,-0.044462238,West
3264,10/5/2011,BICY,BICY_Marsh,Marsh,506797,2844163,89.5,100.1,21.5,Female,3.068052935,4.606169686,Adult,10,Fall,2011,2012,0.085768792,West
3265,10/5/2011,BICY,BICY_Marsh,Marsh,506740,2844176,93.9,107.2,36.5,Male,3.597312261,4.674696249,Adult,10,Fall,2011,2012,2.54175517,West
3269,10/6/2011,BICY,BICY_Marsh,Marsh,506823,2844133,81.2,98.8,20.5,Male,3.020424886,4.593097605,Adult,10,Fall,2011,2012,0.031423441,West
3270,10/6/2011,BICY,BICY_Marsh,Marsh,506705,2844188,93.9,99.1,21,Male,3.044522438,4.596129441,Adult,10,Fall,2011,2012,0.145276054,West
3271,10/12/2011,BICY,BICY_Marsh,Marsh,500907,2834681,57.7,104.3,22,Female,3.091042453,4.647271362,Adult,10,Fall,2011,2012,-0.726825446,West
3272,10/12/2011,BICY,BICY_Marsh,Marsh,500837,2834663,48.7,113,30,Male,3.401197382,4.727387819,Adult,10,Fall,2011,2012,-0.252125605,West
3273,10/20/2011,ENP,ENP-SS,Marsh,525195,2836844,52.2,105.8,23,Female,3.135494216,4.661550519,Adult,10,Fall,2011,2012,-0.726225534,South
3274,10/20/2011,ENP,ENP-SS,Marsh,525249,2830965,41.7,88.7,15,Female,2.708050201,4.485259889,Adult,10,Fall,2011,2012,0.20786122,South
3275,10/20/2011,ENP,ENP-SS,Marsh,525876,2835357,55.1,107.6,24,Male,3.17805383,4.678420648,Adult,10,Fall,2011,2012,-0.802789155,South
3276,10/20/2011,ENP,ENP-SS,Marsh,525269,2835263,50.5,100.2,20,Female,2.995732274,4.607168189,Adult,10,Fall,2011,2012,-0.499369787,South
3277,10/20/2011,ENP,ENP-SS,Marsh,523569,2828869,52.9,122.5,45,Male,3.80666249,4.80811103,Adult,10,Fall,2011,2012,0.947572458,South
3278,10/20/2011,ENP,ENP-SS,Marsh,522478,2827377,47.4,103.2,20,Female,2.995732274,4.636668853,Adult,10,Fall,2011,2012,-1.210794347,South
3279,10/20/2011,ENP,ENP-SS,Marsh,521989,2826950,53.5,118,35,Male,3.555348061,4.770684624,Adult,10,Fall,2011,2012,-0.100054972,South
3280,10/20/2011,ENP,ENP-SS,Marsh,522095,2826845,57,98.6,21.5,Female,3.068052935,4.591071262,Adult,10,Fall,2011,2012,0.449776156,South
3289,10/27/2011,ENP,ENP-SS,Marsh,525301,2835388,59,96.5,17.5,Female,2.862200881,4.569543008,Adult,10,Fall,2011,2012,-0.62822335,South
3290,10/27/2011,ENP,ENP-SS,Marsh,525949,2833249,52.4,103.3,23.5,Female,3.157000421,4.637637376,Adult,10,Fall,2011,2012,0.017177595,South
3291,10/27/2011,ENP,ENP-SS,Marsh,520907,2824826,48.7,138.5,56,Male,4.025351691,4.930870326,Adult,10,Fall,2011,2012,-0.315753761,South
3292,10/27/2011,ENP,ENP-SS,Marsh,525388,2835966,47.6,94.8,15,Female,2.708050201,4.551769409,Adult,10,Fall,2011,2012,-1.395929148,South
3293,10/27/2011,ENP,ENP-SS,Marsh,525776,2835646,60.2,105.3,24.5,Female,3.198673118,4.656813419,Adult,10,Fall,2011,2012,-0.121835001,South
3294,10/27/2011,ENP,ENP-SS,Marsh,522396,2833736,63.7,91.4,16,Male,2.772588722,4.515245478,Adult,10,Fall,2011,2012,-0.014369436,South
3295,10/27/2011,ENP,ENP-SS,Marsh,519938,2822656,50.8,97.7,18,Female,2.890371758,4.581901559,Adult,10,Fall,2011,2012,-0.707633846,South
3299,11/2/2011,WCA3AN,WCA3A-TW_Marsh,Marsh,541585,2894418,69.5,133.5,53,Male,3.970291914,4.894101478,Adult,11,Fall,2011,2012,0.14369755,Central
3300,11/2/2011,WCA3AN,WCA3A-TW_Marsh,Marsh,541865,2894434,75,102.5,28.5,Female,3.349904087,4.629862799,Adult,11,Fall,2011,2012,1.701753755,Central
3301,11/2/2011,WCA3AN,WCA3A-TW_Marsh,Marsh,541146,2894726,71.6,110.1,29,Female,3.36729583,4.701389044,Adult,11,Fall,2011,2012,0.11167675,Central
3302,11/2/2011,WCA3AN,WCA3A-TW_Marsh,Marsh,536843,2898498,50,96,16.4,Female,2.797281335,4.564348191,Adult,11,Fall,2011,2012,-1.006719882,Central
3303,11/2/2011,WCA3AN,WCA3A-TW_Marsh,Marsh,535208,2901108,47.2,112.8,35,Male,3.555348061,4.725616339,Adult,11,Fall,2011,2012,0.986647593,Central
3304,11/2/2011,WCA3AN,WCA3A-TW_Marsh,Marsh,537126,2898154,53.5,111.6,34.5,Female,3.540959324,4.71492105,Adult,11,Fall,2011,2012,1.132927636,Central
3305,11/2/2011,WCA3AN,WCA3A-TW_Marsh,Marsh,537616,2897456,51.5,107,29,Female,3.36729583,4.672828834,Adult,11,Fall,2011,2012,0.800288545,Central
3306,11/2/2011,WCA3AN,WCA3A-TW_Marsh,Marsh,543766,2893816,84.5,102.9,21,Male,3.044522438,4.633757643,Adult,11,Fall,2011,2012,-0.761932415,Central
3307,11/2/2011,WCA3AN,WCA3A-TW_Marsh,Marsh,545930,2893897,87.2,77,10,Male,2.302585093,4.343805422,Subadult,11,Fall,2011,2012,0.472654505,Central
3308,11/2/2011,WCA3AN,WCA3A-TW_Marsh,Marsh,545007,2894358,84.7,103.2,21.5,Female,3.068052935,4.636668853,Adult,11,Fall,2011,2012,-0.649549723,Central
